id,name,four_letter,images_fetched
157048,"Carlo Conti",ESTJ,4
19876,"Donald Rumsfeld",ESTJ,2
106383,"Diego Simeone",ESTJ,4
302614,"Alessandra Celentano",ESTJ,3
11966,"Dick Van Dyke",ESTJ,4
74191,"Gary Neville",ESTJ,4
71841,"Arturo Pérez Reverte",ESTJ,4
13165,"Sean Hannity",ESTJ,4
227781,"Yang Mi",ESTJ,4
129666,"Halide Edip Adıvar",ESTJ,4
652,"Tom Clancy",ESTJ,4
11585,"Chris Christie",ESTJ,4
143382,"Suge Knight",ESTJ,4
100930,"Yolanda Hadid/Foster",ESTJ,4
46985,"Sonia Sotomayor",ESTJ,3
136069,"Philippe Etchebest",ESTJ,4
37473,"Queen Letizia of Spain",ESTJ,4
257924,"Jen Psaki",ESTJ,4
359666,"Abu Ubaidah (أبو عبيدة)",ESTJ,4
337,"William Henry Harrison",ESTJ,4
43785,"Roberto Justus",ESTJ,4
96657,"Bartolo “Buddy” Valastro Jr.",ESTJ,3
15658,"Laura Linney",ESTJ,4
2064,"Nancy Grace",ESTJ,4
20087,"Shirley Temple",ESTJ,4
34341,"Takuya Kimura",ESTJ,4
297519,"Young Don The Sauce God (Donald Hinds)",ESTJ,4
227079,"Cem Toker",ESTJ,4
146075,"Maggie Cheung",ESTJ,4
54317,"Frederick Winslow Taylor",ESTJ,3
33412,"David Duke",ESTJ,4
88492,"Antonio Conte",ESTJ,4
22570,"Malcolm McDowell",ESTJ,4
48466,"Luana Piovani",ESTJ,4
129651,"Doğu Perinçek",ESTJ,4
252722,"Kaja Godek",ESTJ,4
48754,"Datena",ESTJ,4
154174,"Angel Ganev",ESTJ,4
22637,"Angela Lansbury",ESTJ,4
47951,"Taís Araújo",ESTJ,4
23260,"Stephanie McMahon",ESTJ,4
193223,"Tati Quebra-Barraco",ESTJ,4
41441,"Laura Bozzo",ESTJ,4
75077,"Dieter Bohlen",ESTJ,4
151950,"Christina Rocha",ESTJ,3
190510,"Rudy Zerbi",ESTJ,4
20378,"Tamerlan Tsarnaev",ESTJ,4
306627,"Princess Mako of Japan",ESTJ,4
11707,"Ron Perlman",ESTJ,3
141351,"Cathy Newman",ESTJ,4
33123,"Sarah Huckabee Sanders",ESTJ,3
160685,"Alberto Chicote",ESTJ,4
33771,"Bushido",ESTJ,3
133065,"Jim Cornette",ESTJ,4
9679,"Jenny McCarthy",ESTJ,4
49114,"Rogério Ceni",ESTJ,4
48299,"Joseph James DeAngelo (The Golden State Killer)",ESTJ,4
14947,"Laura Ingraham",ESTJ,4
33118,"Jeanine Pirro",ESTJ,4
496623,"Renat Agzamov",ESTJ,3
39819,"Spechie",ESTJ,4
43786,"Jay Cutler",ESTJ,3
116389,"Naftali Bennett",ESTJ,3
149305,"Mirtha Legrand",ESTJ,4
449080,"Serena Carella",ESTJ,3
260980,"Evandro Guedes",ESTJ,4
63087,"Saagar Enjeti",ESTJ,4
36090,"John Bolton",ESTJ,4
202847,"Kinga Spyra (Blondynki Też Grają)",ESTJ,3
436675,"Logan (Matemática em Evidência)",ESTJ,4
531649,"Maryam Amirjalali",ESTJ,4
124113,"Fabio Akita",ESTJ,4
95261,"Iliza Schlesinger",ESTJ,4
458974,"陈睿 (Chen Rui)",ESTJ,4
280859,"Jacob Rothschild, 4th Baron Rothschild",ESTJ,3
119390,"Peter R. de Vries",ESTJ,4
496626,"Konstantin Ivlev",ESTJ,4
22613,"Kiefer Sutherland",ESTJ,4
124039,"Giovanni Storti",ESTJ,4
344864,"Burcu Özberk",ESTJ,4
61173,"Leah Remini",ESTJ,3
35888,"Kelsey Grammer",ESTJ,4
39363,"Gennaro Gattuso",ESTJ,4
144185,"Brandi Love",ESTJ,4
268353,"Feyza Altun",ESTJ,4
67210,"Sean Spicer",ESTJ,4
33688,"Adam Schiff",ESTJ,3
87812,"Robert Irvine",ESTJ,4
136783,"Jinny (Secret Number)",ESTJ,3
138578,"Kim Junsu",ESTJ,4
123350,"Canan Karatay",ESTJ,4
49506,"Joe Jackson",ESTJ,4
30446,"Jeremy Kyle",ESTJ,4
194804,"Stephanie Lazarus",ESTJ,4
283847,"Irma Grese",ESTJ,3
2709,"Marcus Lemonis",ESTJ,4
165137,"Winnie Harlow",ESTJ,4
33222,"Rocky Marciano",ESTJ,4
351178,"Señor Santo (El Santo de MIGALA)",ESTJ,4
121853,"Al Ghazali",ESTJ,4
449,"Donald Trump",ESTP,4
14643,"Amber Heard",ESTP,4
96,"Tom Cruise",ESTP,4
25003,"Kylian Mbappé",ESTP,4
152870,"Jake (ENHYPEN)",ESTP,4
1001,"Angelina Jolie",ESTP,4
1861,"Dwayne “The Rock” Johnson",ESTP,4
26714,"Yuqi, (G)I-DLE",ESTP,4
28433,"Seo Changbin (Stray Kids)",ESTP,4
6865,"Conor McGregor",ESTP,4
71,"George W. Bush",ESTP,4
9715,"Richard Ramirez",ESTP,4
1585,"Zlatan Ibrahimovic",ESTP,4
42437,"Jeffrey Epstein",ESTP,4
1733,"Alfred Hitchcock",ESTP,4
24936,"Chenle (NCT)",ESTP,3
24934,"Yuta (NCT)",ESTP,4
24935,"Lucas",ESTP,4
11078,"Diego Maradona",ESTP,4
6309,"Ernest Hemingway",ESTP,4
321,"Theodore Roosevelt",ESTP,4
1034,"Chris Hemsworth",ESTP,4
9737,"Jason Momoa",ESTP,4
20614,"YeoJin (Loossemble)",ESTP,4
211788,"Keeho (P1Harmony)",ESTP,4
5223,"Pablo Escobar",ESTP,4
24813,"Yujin (IVE)",ESTP,4
779,"Ben Affleck",ESTP,4
7101,"Novak Djokovic",ESTP,4
1745,"Mila Kunis",ESTP,4
24685,"Danilo Gentili",ESTP,4
31966,"Moonbyul (MAMAMOO)",ESTP,4
29442,"Oscar Isaac",ESTP,3
239155,"Chris Bumstead (cbum)",ESTP,4
610,"Samuel L. Jackson",ESTP,4
1519,"Stephen Curry",ESTP,4
140821,"BarryTube",ESTP,3
10299,"HowToBasic",ESTP,4
311,"Lyndon B. Johnson",ESTP,4
29784,"CL",ESTP,4
15255,"Sergio Ramos",ESTP,4
2704,"Jack Nicholson",ESTP,4
8946,"BamBam (GOT7)",ESTP,4
11599,"Anthony Mackie",ESTP,4
31901,"Minhyuk (MONSTA X)",ESTP,4
8847,"Kevin Spacey",ESTP,3
1000,"Sir Arthur Conan Doyle",ESTP,3
195197,"Sungchan (RIIZE)",ESTP,4
11079,"Pelé",ESTP,4
4145,"Al Capone",ESTP,4
20437,"Mark Cuban",ESTP,3
10150,"Cenk Uygur",ESTP,3
3068,"Charlie Sheen",ESTP,4
33195,"Prince Philip, Duke of Edinburgh",ESTP,3
15382,"Gerard Piqué",ESTP,4
355587,"Emiliano "Dibu" Martínez",ESTP,4
36868,"Luísa Sonza",ESTP,3
64152,"Deddy Corbuzier",ESTP,4
15958,"Silvio Santos (Senor Abravanel)",ESTP,4
339,"Andrew Jackson",ESTP,4
9109,"Jon Bernthal",ESTP,4
574609,"Yevgeny Prigozhin",ESTP,4
57935,"Aisha (EVERGLOW)",ESTP,4
13051,"Mark Wahlberg",ESTP,3
50206,"Camilla, Queen of the United Kingdom",ESTP,4
2188,"John McCain",ESTP,4
28677,"Hyoyeon (SNSD)",ESTP,4
35640,"Caleb McLaughlin",ESTP,4
11998,"Eddie Murphy",ESTP,4
3227,"Idris Elba",ESTP,3
26956,"SinB (GFRIEND/VIVIZ)",ESTP,2
127693,"Ramez Galal",ESTP,3
120604,"Jay Park",ESTP,3
5091,"O.J. Simpson",ESTP,4
447575,"Sean Strickland",ESTP,4
318387,"Sedat Peker",ESTP,4
316238,"Rosa Chemical",ESTP,4
8719,""Stone Cold" Steve Austin",ESTP,4
78112,"Everson Zoio",ESTP,4
332481,"Ebrar Karakurt",ESTP,3
20287,"Milla Jovovich",ESTP,4
16697,"KJ Apa",ESTP,4
128163,"Any Gabrielly (Now United)",ESTP,4
30199,"Brenton Tarrant",ESTP,4
68767,"Cem Uzan",ESTP,4
56617,"Robert Kiyosaki",ESTP,4
161091,"Monday (Weeekly)",ESTP,4
214683,"Juliana Caetano (Bonde do Forró)",ESTP,4
21598,"Lee Seung-hyun (Seungri)",ESTP,4
240838,"Rhea Ripley",ESTP,4
276609,"DK",ESTP,2
41810,"Rafinha Bastos",ESTP,4
280018,"Yan Lapotkov (Toples)",ESTP,3
9840,"Jordan Belfort",ESTP,3
62640,"William Jonathan Lenney (WillNE)",ESTP,4
14298,"Alexa Bliss",ESTP,4
48962,"Dale Carnegie",ESTP,3
20434,"Alexandra Daddario",ESTP,4
37912,"Nick Kyrgios",ESTP,4
47400,"Andressa Urach",ESTP,4
364151,"Rayssa Leal",ESTP,4
3151,"Matt LeBlanc",ESTP,4
198041,"Khamzat Chimaev",ESTP,4
6846,"Hassan Rouhani",ESTP,4
339847,"Mehdi Taremi",ESTP,3
68895,"Yeo Hwanwoong (ONEUS)",ESTP,4
29246,"Marlene Dietrich",ESTP,4
318,"Warren G. Harding",ESTP,4
319175,"Kanika Batra",ESTP,3
94823,"Sikêra Júnior",ESTP,4
143659,"Somer Sivrioğlu",ESTP,3
12475,"Salman Khan",ESTP,4
140000,"Lil Masti (Aniela Bogusz)",ESTP,4
157766,"Filipe Ret",ESTP,4
142899,"Chaeyoung (fromis_9)",ESTP,4
16070,"Daddy Yankee",ESTP,4
629706,"Cho Gue-sung",ESTP,4
1097578,"Nicholas Stewart (Jynxzi)",ESTP,4
152153,"Wojciech Cejrowski",ESTP,4
97190,"Taylor Lautner",ESTP,4
25381,"Gong Jiho (OH MY GIRL)",ESTP,4
18595,"Ha Sungwoon",ESTP,4
52426,"Joalin Loukamaa",ESTP,3
433174,"Ohm Pawat Chittsawangdee",ESTP,4
161454,"Prince Andrew, Duke of York",ESTP,3
7496,"Karla Homolka",ESTP,4
29860,"Lucille Ball",ESTP,4
107703,"Francisco Lachowski",ESTP,4
433,"William Shatner",ESTP,4
685,"Jay Leno",ESTP,2
298383,"Nusret Gökçe (Salt Bae)",ESTP,4
183449,"Hasan Can Kaya",ESTP,4
118226,"Fatih Terim",ESTP,4
167804,"Anushka Sharma",ESTP,4
131506,"Oliver Phelps",ESTP,4
44704,"Dean Norris",ESTP,3
22503,"Guy Ritchie",ESTP,4
146961,"Colby Covington",ESTP,4
43930,"Hyolyn (SISTAR)",ESTP,4
512474,"Bada Lee (choreographer)",ESTP,4
34539,"Gerard Butler",ESTP,3
11699,"Gérard Depardieu",ESTP,4
282720,"Nastya Ivleeva",ESTP,4
72485,"Jorge Masvidal",ESTP,4
19422,"Judi Dench",ESTP,3
19305,"Ashley Benson",ESTP,4
48610,"Dennis Hopper",ESTP,4
34007,"Bernie Madoff",ESTP,4
9002,"Eddie "The Beast" Hall",ESTP,4
121891,"Aras Bulut İynemli",ESTP,4
144861,"Can Yaman",ESTP,3
119923,"Kim Taeyoung (CRAVITY)",ESTP,4
18648,"Shindong (Super Junior)",ESTP,4
390890,"İrem Derici",ESTP,4
229122,"Moria Casán",ESTP,3
331,"James Buchanan",ESTP,4
33444,"Tim Allen",ESTP,4
148434,"Daniel Alves",ESTP,4
71297,"Yeonjung (WJSN)",ESTP,3
137133,"Khontkar",ESTP,4
44561,"Rumiko Takahashi",ESTP,3
14709,"Ali Wong",ESTP,3
49423,"MC Carol",ESTP,3
12140,"Ilhoon",ESTP,4
73972,"Mohammad Reza Golzar",ESTP,4
282737,"Theo Becker",ESTP,4
30987,"Edge",ESTP,4
8718,""Macho Man" Randy Savage",ESTP,4
48641,"Travis Willingham",ESTP,4
48587,"Romário",ESTP,4
31907,"Byeongkwan (A.C.E)",ESTP,4
103859,"Peniel (BTOB)",ESTP,4
474198,"Shane Gillis",ESTP,4
20849,"Michelle Rodriguez",ESTP,4
2289,"Bernard Tapie",ESTP,4
199438,"Grant Cardone",ESTP,4
133911,"Dawon (SF9)",ESTP,4
11698,"Vincent Cassel",ESTP,4
53648,"Karl Urban",ESTP,4
11186,"Asuka",ESTP,4
181210,"Finn Wittrock",ESTP,4
9714,"Paul Bernardo",ESTP,3
335618,"Maxim Martsinkevich (Tesak)",ESTP,4
24454,"Bobby Flay",ESTP,4
45411,"Lee Hangyul (BAE173)",ESTP,4
66026,"Salmo (Maurizio Pisciottu)",ESTP,4
102646,"Kleber Bambam",ESTP,3
347672,"Kevin Levrone",ESTP,3
332153,"Afra Saraçoğlu",ESTP,3
193893,"Isabella Yun-Mi Guzmán",ESTP,4
41827,"Matt Gaetz",ESTP,4
149978,"Trueno",ESTP,4
126618,"Susana Vieira",ESTP,4
120343,"Maxwell Jacob Friedman",ESTP,4
125552,"Nego do Borel",ESTP,4
136876,"Cody Christian",ESTP,4
321643,"Sergey Goroshko",ESTP,4
273970,"Luis Enrique",ESTP,4
34800,"Eli Roth",ESTP,4
131473,"Jangjun (Golden Child)",ESTP,4
10291,"Zendaya",INFJ,4
537,"J. K. Rowling",INFJ,4
11071,"Jordan Peterson",INFJ,4
4244,"RM (BTS)",INFJ,4
24987,"Osamu Dazai",INFJ,4
11589,"Fyodor Dostoyevsky",INFJ,4
12809,"Mina (TWICE)",INFJ,4
1024,"Benedict Cumberbatch",INFJ,4
152868,"Heeseung (ENHYPEN)",INFJ,4
20289,"Rooney Mara",INFJ,4
430014,"Rei (IVE)",INFJ,4
4778,"River Phoenix",INFJ,4
130,"Mel Gibson",INFJ,4
1021,"Cate Blanchett",INFJ,4
11594,"Leo Tolstoy",INFJ,4
26960,"Cha Eunwoo (ASTRO)",INFJ,4
6258,"Nicole Kidman",INFJ,3
20621,"Yves",INFJ,3
343,"Thomas Jefferson",INFJ,4
3262,"Dante Alighieri",INFJ,4
1755,"Al Pacino",INFJ,4
1020,"Agatha Christie",INFJ,4
5790,"Daniel Howell",INFJ,4
31869,"Hongjoong (ATEEZ)",INFJ,4
146666,"Lex Fridman",INFJ,4
2717,"Osama Bin Laden",INFJ,4
6272,"Emily Dickinson",INFJ,4
3264,"Hermann Hesse",INFJ,4
297842,"Ethan Torchio",INFJ,3
31945,"Dami (DREAMCATCHER)",INFJ,4
92766,"Tamino",INFJ,4
8941,"JAY B "JB" (GOT7)",INFJ,4
39109,"Penn Badgley",INFJ,4
11298,"Jodi Arias",INFJ,4
35793,"Kentaro Miura",INFJ,4
11398,"Andrei Tarkovsky",INFJ,4
43997,"Xiaojun (WayV) (NCT)",INFJ,3
454819,"JINI (NMIXX)",INFJ,4
9852,"Viggo Mortensen",INFJ,4
33024,"Yukio Mishima",INFJ,4
44241,"Gong Yoo",INFJ,4
297723,"Kim Jiwoong (ZEROBASEONE)",INFJ,3
36551,"Song Hye-kyo",INFJ,3
3010,"Alan Rickman",INFJ,4
13086,"Edward Norton",INFJ,4
35216,"Claudio Naranjo",INFJ,4
87681,"肖战 Xiao Zhan/Sean Xiao",INFJ,3
16720,"Rosamund Pike",INFJ,3
27558,"Hani (EXID)",INFJ,3
56271,"Aishwarya Rai",INFJ,2
4451,"Niels Bohr",INFJ,4
11596,"Mary Shelley",INFJ,4
3269,"James Joyce",INFJ,3
4266,"Srinivasa Ramanujan",INFJ,3
23477,"Adrien Brody",INFJ,4
9052,"Daniel Day-Lewis",INFJ,4
12333,"Amy Adams",INFJ,3
147581,"Seo Ye-ji",INFJ,3
11395,"Ingmar Bergman",INFJ,4
12662,"Luka Modrić",INFJ,4
26955,"Yuju (GFRIEND)",INFJ,4
27028,"Jane Goodall",INFJ,3
19843,"Paul Dano",INFJ,3
35121,"Bridgit Mendler",INFJ,4
49538,"Jacob (The Boyz)",INFJ,3
1023,"Carey Mulligan",INFJ,4
45427,"Kohei Horikoshi",INFJ,4
432,"Liam Neeson",INFJ,4
20268,"Tilda Swinton",INFJ,4
44242,"Park Seo-joon",INFJ,4
42284,"Naoki Urasawa",INFJ,4
106793,"Beren Saat",INFJ,4
242621,"Shay Rudolph",INFJ,3
407747,"Heo Sung-tae",INFJ,4
23933,"Gustav Mahler",INFJ,4
35763,"Aamir Khan",INFJ,4
211513,"Pedri",INFJ,4
10208,"Roman Polański",INFJ,4
35211,"Jo Yuri",INFJ,4
19576,"Cody Fern",INFJ,4
34193,"Park Bo-gum",INFJ,4
43734,"Onew (SHINee)",INFJ,4
43199,"Makoto Shinkai",INFJ,4
26057,"Katharine Cook Briggs",INFJ,4
12407,"Akira Kurosawa",INFJ,4
26386,"Bang Yedam",INFJ,4
29209,"Titanic Sinclair",INFJ,4
24986,"Sui Ishida",INFJ,4
26094,"Daniil Medvedev",INFJ,2
11553,"Marina Abramovic",INFJ,4
6397,"Charlotte Brontë",INFJ,4
1061,"Wentworth Miller",INFJ,4
216888,"Anna Shcherbakova",INFJ,3
14726,"Georges St-Pierre",INFJ,4
11519,"Darren Aronofsky",INFJ,4
52762,"Belchior",INFJ,3
22145,"Simon Sinek",INFJ,1
34966,"Johannes Kepler",INFJ,4
3816,"Zoe Saldaña",INFJ,4
239238,"Kafka Asagiri",INFJ,3
26314,"Dominic Panganiban (Domics)",INFJ,4
73296,"Gabor Maté",INFJ,3
211793,"Jongseob (P1Harmony)",INFJ,3
29157,"Louis Pasteur",INFJ,4
3274,"Werner Herzog",INFJ,4
134630,"Joseph Campbell",INFJ,3
45096,"Chico Buarque",INFJ,4
28277,"Kate Beckinsale",INFJ,4
163751,"Mahmoud Darwish",INFJ,4
51071,"Terence McKenna",INFJ,3
46646,"Florence Nightingale",INFJ,4
47508,"Maudy Ayunda",INFJ,3
20950,"Jaeden Martell",INFJ,4
1022,"Michelle Pfeiffer",INFJ,4
20269,"Julie Andrews",INFJ,4
23603,"Aaron Taylor-Johnson",INFJ,4
44733,"Will Poulter",INFJ,3
11593,"William Faulkner",INFJ,3
9713,"Dennis Nilsen",INFJ,4
11440,"Ang Lee",INFJ,4
113877,"Park Hyung-sik (ZE:A)",INFJ,4
10028,"Eleanor Roosevelt",INFJ,4
11458,"Terrence Malick",INFJ,4
357750,"Taylor Russell",INFJ,4
509962,"Amirali Nabavian",INFJ,3
124704,"Salman Khan",INFJ,4
44235,"Park Yeon-mi",INFJ,4
21860,"Tobias Jens Forge",INFJ,4
108691,"Grant Sanderson (3Blue1Brown)",INFJ,4
83806,"Loreen",INFJ,3
11625,"Margaret Atwood",INFJ,4
272798,"Johnny Harris",INFJ,4
19524,"Seung-Hui Cho",INFJ,4
16756,"Jeremy Irons",INFJ,3
6485,"Evangeline Lilly",INFJ,4
38590,"Hiromu Arakawa",INFJ,4
60342,"Hiroshi Kamiya",INFJ,4
116343,"Jung Hae In",INFJ,4
22509,"David Schwimmer",INFJ,4
129331,"Franco Battiato",INFJ,4
11709,"John Williams",INFJ,4
305828,"Freddy Carter",INFJ,3
107088,"Khalil Gibran",INFJ,4
5900,"Pekka-Eric Auvinen",INFJ,4
16741,"Jenna Coleman",INFJ,4
9993,"Javier Bardem",INFJ,4
34961,"Henri Poincaré",INFJ,4
35321,"Robert Sapolsky",INFJ,4
75855,"Leigh Bardugo",INFJ,4
99830,"Maria De Filippi",INFJ,4
130331,"Paul Mescal",INFJ,4
15848,"Phil Jackson",INFJ,4
19092,"Felix Mendelssohn",INFJ,4
44048,"Ferdowsi",INFJ,4
105141,"Dane Dehaan",INFJ,4
25279,"Sundar Pichai",INFJ,4
252944,"José Luis H. (El Hobbit de MIGALA)",INFJ,4
34344,"Kana Hanazawa",INFJ,4
9802,"Vera Farmiga",INFJ,4
118711,"Ahmed Khaled Tawfik",INFJ,4
141203,"Natalia Lafourcade",INFJ,3
25492,"Rebecca Ferguson",INFJ,4
155635,"Mikel Arteta",INFJ,4
45415,"Seungwoo (VICTON)",INFJ,4
56284,"Park Shin-hye",INFJ,4
65731,"James Gandolfini",INFJ,3
11304,"Maria Callas",INFJ,4
10375,"Sevdaliza",INFJ,3
145325,"Jay Shetty",INFJ,3
33260,"Anthony Joshua",INFJ,4
74062,"Charlie Cox",INFJ,4
5467,"Jim Caviezel",INFJ,4
18650,"Yesung (Super Junior)",INFJ,4
111274,"Hyun Bin",INFJ,3
6298,"St Hildegard von Bingen",INFJ,4
11592,"John Steinbeck",INFJ,4
66052,"Sōma Saitō",INFJ,3
301130,"Mete Gazoz",INFJ,4
11534,"Krzysztof Kieślowski",INFJ,4
35904,"Ingrid Bergman",INFJ,4
412823,"Cho Yi-Hyun",INFJ,4
29454,"Derren Brown",INFJ,4
48655,"Fernanda Montenegro",INFJ,4
49108,"Josh Radnor",INFJ,3
52799,"Pedro Bial",INFJ,3
136746,"Georg Cantor",INFJ,4
160693,"Justin H. Min",INFJ,4
9893,"Richard Gere",INFJ,4
142434,"So Junghwan (TREASURE)",INFJ,4
846891,"Ruka (BABYMONSTER)",INFJ,4
22976,"PJ Liguori (KickThePj)",INFJ,4
58585,"Maki Horikita",INFJ,4
11517,"Richard Linklater",INFJ,4
17586,"Gemma Chan",INFJ,4
14151,"Masaki Suda",INFJ,4
16791,"Brit Marling",INFJ,4
56514,"Ludovico Einaudi",INFJ,4
130916,"Natty (KISS OF LIFE)",INFJ,4
71414,"Peter Capaldi",INFJ,3
34161,"Elisabeth Moss",INFJ,4
608,"Johnny Depp",INFP,4
2484,"Keanu Reeves",INFP,4
16722,"Timothée Chalamet",INFP,4
13532,"AURORA",INFP,2
9183,"Robert Pattinson",INFP,4
20601,"Son Chaeyoung (TWICE)",INFP,4
24835,"IU",INFP,4
8911,"Franz Kafka",INFP,4
2111,"Björk",INFP,4
7741,"Hayao Miyazaki",INFP,4
961,"Andrew Garfield",INFP,4
958,"Edgar Allan Poe",INFP,4
760,"Tom Hiddleston",INFP,4
776,"William Shakespeare",INFP,4
3265,"Sylvia Plath",INFP,3
9726,"Joaquin Phoenix",INFP,4
9034,"Clarice Lispector",INFP,4
14042,"Jaiden Dittfach (Jaiden Animations)",INFP,4
671,"J. R. R. Tolkien",INFP,4
3031,"David Lynch",INFP,4
1734,"Tim Burton",INFP,4
962,"Heath Ledger",INFP,4
6473,"Winona Ryder",INFP,4
954,"George Orwell",INFP,2
10031,"Kate Bush",INFP,3
20618,"JinSoul (ARTMS)",INFP,3
27346,"Evan Peters",INFP,4
9260,"Adam Driver",INFP,4
44698,"Jamie Campbell-Bower",INFP,4
36085,"Junji Ito",INFP,3
17508,"Victoria Pedretti",INFP,4
1897,"Stephen Colbert",INFP,4
24930,"Jisung (NCT)",INFP,4
461,"Julia Roberts",INFP,4
6459,"Marlon Brando",INFP,4
5898,"Dylan Klebold",INFP,4
16253,"Fred Rogers †",INFP,4
33904,"Stromae",INFP,3
40426,"Germán Garmendia",INFP,4
1572,"George Lucas",INFP,4
4979,"Andy Warhol",INFP,3
3263,"Haruki Murakami",INFP,4
505852,"Joseph Quinn",INFP,4
5672,"Pyotr Ilyich Tchaikovsky",INFP,4
35184,"Lily Ki (LilyPichu)",INFP,4
24922,"Winwin (WayV) (NCT)",INFP,4
956,"Virginia Woolf",INFP,4
16610,"Evanna Lynch",INFP,4
236045,"Hwang In-Yeop",INFP,4
20267,"Mia Goth",INFP,4
24968,"Jun (SEVENTEEN)",INFP,4
25515,"Chadwick Boseman",INFP,4
1515,"John Green",INFP,3
6763,"Wes Anderson",INFP,4
84299,"Jacob Elordi",INFP,3
36754,"Rumi",INFP,4
142708,"Lu Xun",INFP,3
42782,"Yuka Takaoka",INFP,4
30208,"Cindy Kimberly",INFP,4
28470,"Tobey Maguire",INFP,4
24944,"Naomi Osaka",INFP,4
960,"Nicolas Cage",INFP,4
4170,"Joseph Gordon-Levitt",INFP,4
1736,"Guillermo del Toro",INFP,4
11727,"Neil Gaiman",INFP,4
42827,"Maya Hawke",INFP,4
6310,"Charles Baudelaire",INFP,4
11520,"Bong Joon-ho",INFP,4
21388,"B.I / Kim Hanbin",INFP,4
34933,"Zhang Yixing "Lay" (EXO)",INFP,4
35819,"Hideaki Anno",INFP,4
18591,"Park Jihoon",INFP,4
1069,"Louis C.K.",INFP,4
29570,"Brian Cox",INFP,4
14152,"Kento Yamazaki",INFP,4
31954,"Handong (DREAMCATCHER)",INFP,4
75886,"Bladee",INFP,3
24932,"Taeil (NCT)",INFP,4
38555,"Satoshi Kon",INFP,4
21595,"T.O.P (BIGBANG)",INFP,4
3270,"Antoine de Saint-Exupéry",INFP,4
11655,"Denis Villeneuve",INFP,4
159133,"Infanta Leonor, Princess of Asturias",INFP,4
26393,"Asahi (TREASURE)",INFP,4
21546,"Rebecca Sugar",INFP,4
3271,"Rainer Maria Rilke",INFP,4
6405,"Eddie Redmayne",INFP,3
6248,"Henry David Thoreau",INFP,4
24097,"Jude Law",INFP,4
959,"Hans Christian Andersen",INFP,4
42891,"Younghoon (The Boyz)",INFP,2
21969,"Viktor Tsoi",INFP,4
429806,"Jun Han (Xdinary Heroes)",INFP,4
117777,"Taylor Tomlinson",INFP,3
49422,"Yoñlu",INFP,3
109010,"Nam Joo-hyuk",INFP,4
149977,"Valentín Oliva (Wos)",INFP,3
8944,"Kim Yugyeom (GOT7)",INFP,3
34616,"Giacomo Leopardi",INFP,4
66426,"OrelSan",INFP,4
95502,"Koyoharu Gotouge",INFP,4
108589,"Kwon Mina",INFP,4
11801,"Karen Gillan",INFP,4
205804,"Avogado6 (アボガド6)",INFP,4
22291,"Ben Stiller",INFP,4
74072,"Maude Apatow",INFP,4
20307,"Sophia Lillis",INFP,3
43888,"Edvard Munch",INFP,4
14867,"Franz Schubert",INFP,4
3268,"William Blake",INFP,4
10697,"Ricardo López (Björk Stalker)",INFP,4
66273,"Avan Jogia",INFP,4
11587,"J. D. Salinger",INFP,4
9742,"Andrei Chikatilo",INFP,3
29725,"Hugh Laurie",INFP,4
38876,"Asano Inio",INFP,4
23612,"Logan Lerman",INFP,4
36117,"Kim Wonpil (DAY6)",INFP,4
282909,"Björn Andrésen",INFP,4
9728,"Homer",INFP,4
10339,"David Attenborough",INFP,4
23674,"Dylan Minnette",INFP,4
20670,"Michael Cera",INFP,4
385379,"Sakamoto Mashiro (Kep1er)",INFP,3
20216,"Gotye",INFP,4
963,"Mia Wasikowska",INFP,4
46670,"Dacre Montgomery",INFP,4
59665,"Song Hayoung (fromis_9)",INFP,4
21357,"Taco Hemingway",INFP,4
26086,"Stefanos Tsitsipas",INFP,4
15609,"Marcel Proust",INFP,4
26958,"Umji (GFRIEND/VIVIZ)",INFP,4
203573,"Roc Jou Morales (Rojuu)",INFP,3
41589,"Indila",INFP,4
217172,"Seeun (STAYC)",INFP,4
60458,"Sergei Yesenin",INFP,4
57352,"Esty Quesada (soyunapringada)",INFP,4
2373,"Carl Rogers",INFP,4
41447,"Jacques Lacan",INFP,4
36939,"Kayleigh Smyth (Wolfychu)",INFP,4
35505,"Haley Newsome (LavenderTowne)",INFP,4
38880,"Mesut Özil",INFP,3
29782,"Sandara Park",INFP,4
11438,"Wong Kar-wai",INFP,3
41074,"Marianne Williamson",INFP,4
26389,"Junkyu (TREASURE)",INFP,4
193648,"Alyona Shvets (Алёна Швец)",INFP,4
149151,"Sushant Singh Rajput",INFP,4
10098,"Gary Oldman",INFP,3
485439,"Build Jakapan Puttha",INFP,4
139184,"David Pineda (La Oveja)",INFP,3
953,"Mary-Kate Olsen",INFP,4
11992,"M. Night Shyamalan",INFP,4
9252,"Caparezza",INFP,3
61693,"Bruno "Bubarim" Miranda",INFP,4
74854,"Pomme",INFP,4
211792,"Soul (P1Harmony)",INFP,4
6296,"Robert Schumann",INFP,3
43893,"Ray Bradbury",INFP,4
11800,"Rachel Weisz",INFP,4
109306,"Virgil",INFP,4
11299,"Anaïs Nin",INFP,4
20018,"Paul Simon",INFP,4
11691,"Léa Seydoux",INFP,4
87308,"Savannah Brown",INFP,3
48400,"Allison Harvard",INFP,3
12206,"Stephenie Meyer",INFP,3
10326,"Ji Chang-wook",INFP,4
77143,"Choi Woo-shik",INFP,4
142348,"Petrarch",INFP,4
239637,"Joel Haver",INFP,4
