id,mbti,input_path,face_path,conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2,split
3415,ESTJ,ESTJ/9064f340a1.jpg,ESTJ/9064f340a1_face.jpg,0.9154144525527954,360,300,809,933,train
3416,ESTJ,ESTJ/908c51fe36.jpg,ESTJ/908c51fe36_face.jpg,0.8936694860458374,67,25,156,139,train
3417,ESTJ,ESTJ/90c855247c.jpg,ESTJ/90c855247c_face.jpg,0.8920026421546936,95,55,206,191,train
3418,ESTJ,ESTJ/92b3775253.jpg,ESTJ/92b3775253_face.jpg,0.8326231241226196,110,26,149,82,train
3419,ESTJ,ESTJ/92b60669ed.jpg,ESTJ/92b60669ed_face.jpg,0.8467735648155212,65,36,117,106,train
3420,ESTJ,ESTJ/92fca8f25e.jpg,ESTJ/92fca8f25e_face.jpg,0.9063246846199036,351,86,511,322,train
3421,ESTJ,ESTJ/940099b271.jpg,ESTJ/940099b271_face.jpg,0.8839268088340759,81,66,322,386,train
3422,ESTJ,ESTJ/943bfcab02.jpg,ESTJ/943bfcab02_face.jpg,0.8955185413360596,37,2,159,172,train
3423,ESTJ,ESTJ/9442a036fc.jpg,ESTJ/9442a036fc_face.jpg,0.8549361824989319,72,34,122,104,train
3424,ESTJ,ESTJ/953aa483d6.jpg,ESTJ/953aa483d6_face.jpg,0.8916695713996887,91,116,329,403,train
3425,ESTJ,ESTJ/9645e11f12.jpg,ESTJ/9645e11f12_face.jpg,0.8759579062461853,151,206,253,333,train
3426,ESTJ,ESTJ/96fcb38268.jpg,ESTJ/96fcb38268_face.jpg,0.8821640014648438,50,30,102,102,train
3427,ESTJ,ESTJ/97fca93204.jpg,ESTJ/97fca93204_face.jpg,0.8649672269821167,97,30,147,87,test
3428,ESTJ,ESTJ/9806d15d57.jpg,ESTJ/9806d15d57_face.jpg,0.8825668096542358,77,44,139,136,test
3429,ESTJ,ESTJ/9823d74d89.jpg,ESTJ/9823d74d89_face.jpg,0.8925133347511292,271,211,1010,1047,train
3430,ESTJ,ESTJ/98c6449ae9.jpg,ESTJ/98c6449ae9_face.jpg,0.8874853253364563,247,214,673,777,train
3431,ESTJ,ESTJ/991193f321.jpg,ESTJ/991193f321_face.jpg,0.9048788547515868,26,1,74,60,test
3432,ESTJ,ESTJ/992ff42e7b.jpg,ESTJ/992ff42e7b_face.jpg,0.9107789993286132,519,139,762,496,train
3433,ESTJ,ESTJ/9939f9aaa3.jpg,ESTJ/9939f9aaa3_face.jpg,0.9091623425483704,449,152,729,538,train
3434,ESTJ,ESTJ/99f107a67f.jpg,ESTJ/99f107a67f_face.jpg,0.9093154668807985,78,37,153,137,test
3435,ESTJ,ESTJ/9a0b68a5dc.jpg,ESTJ/9a0b68a5dc_face.jpg,0.8667859435081482,68,65,127,148,train
3436,ESTJ,ESTJ/9b04ef33cf.jpg,ESTJ/9b04ef33cf_face.jpg,0.9036771059036256,49,21,122,134,val
3437,ESTJ,ESTJ/9bcf62bb70.jpg,ESTJ/9bcf62bb70_face.jpg,0.9099130034446716,149,97,263,262,train
3438,ESTJ,ESTJ/9bde8d0b2c.jpg,ESTJ/9bde8d0b2c_face.jpg,0.91120582818985,48,31,140,157,test
3439,ESTJ,ESTJ/9c030e8cec.jpg,ESTJ/9c030e8cec_face.jpg,0.903881013393402,65,33,123,119,train
3440,ESTJ,ESTJ/9cd47bc8f9.jpg,ESTJ/9cd47bc8f9_face.jpg,0.8665419816970825,128,74,335,339,val
3441,ESTJ,ESTJ/9d23a4adb4.jpg,ESTJ/9d23a4adb4_face.jpg,0.9037066102027892,1012,1119,2066,2631,train
3442,ESTJ,ESTJ/9d932995ec.jpg,ESTJ/9d932995ec_face.jpg,0.914858341217041,148,137,315,358,train
3443,ESTJ,ESTJ/9d98faaf74.jpg,ESTJ/9d98faaf74_face.jpg,0.8532795310020447,45,41,59,59,val
3444,ESTJ,ESTJ/9e5db63edf.jpg,ESTJ/9e5db63edf_face.jpg,0.8863613605499268,341,147,622,517,train
3445,ESTJ,ESTJ/9e9b236b2b.jpg,ESTJ/9e9b236b2b_face.jpg,0.8939983248710632,88,55,144,135,test
3446,ESTJ,ESTJ/9f3a080b8f.jpg,ESTJ/9f3a080b8f_face.jpg,0.9236313104629515,34,25,149,183,train
3447,ESTJ,ESTJ/9f674cdc41.jpg,ESTJ/9f674cdc41_face.jpg,0.9200755953788756,413,207,694,581,val
3448,ESTJ,ESTJ/a058379fc3.jpg,ESTJ/a058379fc3_face.jpg,0.9047157764434814,123,144,458,591,val
3449,ESTJ,ESTJ/a12114fd5a.jpg,ESTJ/a12114fd5a_face.jpg,0.8814133405685425,348,228,622,546,train
3450,ESTJ,ESTJ/a13ef49f7d.jpg,ESTJ/a13ef49f7d_face.jpg,0.8554221987724304,68,11,138,111,train
3451,ESTJ,ESTJ/a190aa3bb0.jpg,ESTJ/a190aa3bb0_face.jpg,0.9070557951927184,150,220,472,616,train
3452,ESTJ,ESTJ/a1aba92b12.jpg,ESTJ/a1aba92b12_face.jpg,0.8672221899032593,78,33,126,95,train
3453,ESTJ,ESTJ/a1ba8a8691.jpg,ESTJ/a1ba8a8691_face.jpg,0.8946714997291565,360,152,646,515,train
3454,ESTJ,ESTJ/a291bdbaf2.jpg,ESTJ/a291bdbaf2_face.jpg,0.8835119009017944,113,114,303,394,train
3455,ESTJ,ESTJ/a2b71a2618.jpg,ESTJ/a2b71a2618_face.jpg,0.8477052450180054,29,28,129,153,train
3456,ESTJ,ESTJ/a2ca08ffe8.jpg,ESTJ/a2ca08ffe8_face.jpg,0.8756136298179626,352,68,450,196,val
3457,ESTJ,ESTJ/a3192d9774.jpg,ESTJ/a3192d9774_face.jpg,0.9038527011871338,59,82,282,370,train
3458,ESTJ,ESTJ/a34b5a1a97.jpg,ESTJ/a34b5a1a97_face.jpg,0.9016655087471008,55,47,136,151,train
3459,ESTJ,ESTJ/a34d9b3878.jpg,ESTJ/a34d9b3878_face.jpg,0.7647515535354614,118,76,140,102,train
3460,ESTJ,ESTJ/a3ae9d103a.jpg,ESTJ/a3ae9d103a_face.jpg,0.8907799124717712,94,99,319,369,train
3461,ESTJ,ESTJ/a3eef26187.jpg,ESTJ/a3eef26187_face.jpg,0.8975039720535278,272,194,478,478,train
3462,ESTJ,ESTJ/a42b14cd22.jpg,ESTJ/a42b14cd22_face.jpg,0.8629343509674072,93,32,150,106,train
3463,ESTJ,ESTJ/a4cc9a9e99.jpg,ESTJ/a4cc9a9e99_face.jpg,0.899722695350647,9,34,94,150,test
3464,ESTJ,ESTJ/a4ea4458b8.jpg,ESTJ/a4ea4458b8_face.jpg,0.8747342824935913,123,90,289,331,train
3465,ESTJ,ESTJ/a559648d74.jpg,ESTJ/a559648d74_face.jpg,0.9100887179374696,302,86,525,432,train
3466,ESTJ,ESTJ/a6201c28c1.jpg,ESTJ/a6201c28c1_face.jpg,0.8590487837791443,270,30,393,188,train
3467,ESTJ,ESTJ/a7470913fb.jpg,ESTJ/a7470913fb_face.jpg,0.8888894319534302,61,57,115,134,train
3468,ESTJ,ESTJ/a8f94570fc.jpg,ESTJ/a8f94570fc_face.jpg,0.8954945802688599,354,436,630,805,train
3469,ESTJ,ESTJ/a9111490bf.jpg,ESTJ/a9111490bf_face.jpg,0.5821020603179932,127,42,193,138,train
3470,ESTJ,ESTJ/a99b116305.jpg,ESTJ/a99b116305_face.jpg,0.8916373252868652,153,111,269,281,train
3471,ESTJ,ESTJ/a9dbfceae4.jpg,ESTJ/a9dbfceae4_face.jpg,0.8994327187538147,61,25,122,109,train
3472,ESTJ,ESTJ/ab3b9438f6.jpg,ESTJ/ab3b9438f6_face.jpg,0.8885353207588196,175,156,378,435,train
3473,ESTJ,ESTJ/ab44fcc572.jpg,ESTJ/ab44fcc572_face.jpg,0.9090659618377686,341,111,679,556,train
3474,ESTJ,ESTJ/abfc9e1dfd.jpg,ESTJ/abfc9e1dfd_face.jpg,0.8931019902229309,471,152,719,463,train
3475,ESTJ,ESTJ/ac639e56f7.jpg,ESTJ/ac639e56f7_face.jpg,0.881875216960907,185,91,564,623,train
3476,ESTJ,ESTJ/aed22121b6.jpg,ESTJ/aed22121b6_face.jpg,0.913381814956665,15,28,150,194,val
3477,ESTJ,ESTJ/af8c52d863.jpg,ESTJ/af8c52d863_face.jpg,0.9156458377838136,86,26,148,111,train
3478,ESTJ,ESTJ/af98ca2eec.jpg,ESTJ/af98ca2eec_face.jpg,0.9090648889541626,317,9,898,726,test
3479,ESTJ,ESTJ/afedfcb5d3.jpg,ESTJ/afedfcb5d3_face.jpg,0.8899465799331665,52,36,152,151,train
3480,ESTJ,ESTJ/b02ade4271.jpg,ESTJ/b02ade4271_face.jpg,0.9154863953590392,228,270,693,894,val
3481,ESTJ,ESTJ/b08388d4a2.jpg,ESTJ/b08388d4a2_face.jpg,0.8500218987464905,195,122,247,189,train
3482,ESTJ,ESTJ/b119ff8cc2.jpg,ESTJ/b119ff8cc2_face.jpg,0.8905594944953918,671,534,970,953,train
3483,ESTJ,ESTJ/b12761292e.jpg,ESTJ/b12761292e_face.jpg,0.8560556173324585,75,46,130,109,train
3484,ESTJ,ESTJ/b158f99608.jpg,ESTJ/b158f99608_face.jpg,0.8815435767173767,45,30,120,135,train
3485,ESTJ,ESTJ/b222c34872.jpg,ESTJ/b222c34872_face.jpg,0.8683356642723083,466,210,751,567,train
3486,ESTJ,ESTJ/b24f6dabd7.jpg,ESTJ/b24f6dabd7_face.jpg,0.9163763523101808,169,168,429,537,train
3487,ESTJ,ESTJ/b252236e59.jpg,ESTJ/b252236e59_face.jpg,0.8946268558502197,320,146,599,527,train
3488,ESTJ,ESTJ/b26be96ca5.jpg,ESTJ/b26be96ca5_face.jpg,0.9070730805397034,327,236,842,1010,train
3489,ESTJ,ESTJ/b2e94dd52b.jpg,ESTJ/b2e94dd52b_face.jpg,0.8936249017715454,65,37,134,131,train
3490,ESTJ,ESTJ/b2ee1d1019.jpg,ESTJ/b2ee1d1019_face.jpg,0.8942496180534363,63,74,138,172,val
3491,ESTJ,ESTJ/b38529c169.jpg,ESTJ/b38529c169_face.jpg,0.8931166529655457,141,18,242,162,train
3492,ESTJ,ESTJ/b3896b4408.jpg,ESTJ/b3896b4408_face.jpg,0.8901461362838745,26,43,128,181,train
3493,ESTJ,ESTJ/b39b0c1b25.jpg,ESTJ/b39b0c1b25_face.jpg,0.8466545939445496,110,13,148,67,train
3494,ESTJ,ESTJ/b43df14e82.jpg,ESTJ/b43df14e82_face.jpg,0.8419966697692871,89,28,128,87,train
3495,ESTJ,ESTJ/b5c80ad6bd.jpg,ESTJ/b5c80ad6bd_face.jpg,0.8790889382362366,195,278,517,757,train
3496,ESTJ,ESTJ/b5d291e4c5.jpg,ESTJ/b5d291e4c5_face.jpg,0.9036839604377748,73,34,142,128,train
3497,ESTJ,ESTJ/b603abbe4a.jpg,ESTJ/b603abbe4a_face.jpg,0.8827199935913086,66,30,124,118,train
3498,ESTJ,ESTJ/b678da4940.jpg,ESTJ/b678da4940_face.jpg,0.8882143497467041,161,26,214,93,train
3499,ESTJ,ESTJ/b768dfb0f2.jpg,ESTJ/b768dfb0f2_face.jpg,0.9018034338951112,465,951,1948,2973,train
3500,ESTJ,ESTJ/b78bf3a5b9.jpg,ESTJ/b78bf3a5b9_face.jpg,0.8855340480804443,74,65,123,132,val
3501,ESTJ,ESTJ/b798e199ee.jpg,ESTJ/b798e199ee_face.jpg,0.8771374821662903,298,220,533,503,train
3502,ESTJ,ESTJ/b9ad2f942b.jpg,ESTJ/b9ad2f942b_face.jpg,0.8509407639503479,48,35,101,90,train
3503,ESTJ,ESTJ/b9af0095fd.jpg,ESTJ/b9af0095fd_face.jpg,0.9006912708282471,185,164,536,624,train
3504,ESTJ,ESTJ/ba0278ebe5.jpg,ESTJ/ba0278ebe5_face.jpg,0.8396804332733154,86,33,124,92,test
3505,ESTJ,ESTJ/bae06cb5a8.jpg,ESTJ/bae06cb5a8_face.jpg,0.8892104029655457,61,59,144,177,train
3506,ESTJ,ESTJ/bb2430e28d.jpg,ESTJ/bb2430e28d_face.jpg,0.886436939239502,327,92,457,270,train
3507,ESTJ,ESTJ/bb3037fbbf.jpg,ESTJ/bb3037fbbf_face.jpg,0.9055432081222534,138,156,294,375,test
3508,ESTJ,ESTJ/bcf40be53c.jpg,ESTJ/bcf40be53c_face.jpg,0.8876990675926208,67,37,144,135,train
3509,ESTJ,ESTJ/be2490a5e8.jpg,ESTJ/be2490a5e8_face.jpg,0.9152824878692628,120,103,288,346,train
3510,ESTJ,ESTJ/bf8a7a3d30.jpg,ESTJ/bf8a7a3d30_face.jpg,0.8935080170631409,735,174,1020,593,train
3511,ESTJ,ESTJ/c058578d6e.jpg,ESTJ/c058578d6e_face.jpg,0.2971960008144378,699,79,768,163,train
3512,ESTJ,ESTJ/c1384be425.jpg,ESTJ/c1384be425_face.jpg,0.8958850502967834,171,72,571,619,train
3513,ESTJ,ESTJ/c146a0b3c2.jpg,ESTJ/c146a0b3c2_face.jpg,0.8465392589569092,68,105,112,162,val
3514,ESTJ,ESTJ/c1e2533bfd.jpg,ESTJ/c1e2533bfd_face.jpg,0.9033500552177428,76,24,156,127,train
3515,ESTJ,ESTJ/c1e3cb0128.jpg,ESTJ/c1e3cb0128_face.jpg,0.8882195353507996,81,43,145,124,train
3516,ESTJ,ESTJ/c3610f9fab.jpg,ESTJ/c3610f9fab_face.jpg,0.9022725820541382,821,387,1824,1910,val
3517,ESTJ,ESTJ/c368c68907.jpg,ESTJ/c368c68907_face.jpg,0.8763751983642578,227,79,308,191,train
3518,ESTJ,ESTJ/c3895ebd18.jpg,ESTJ/c3895ebd18_face.jpg,0.8854337930679321,585,174,940,617,val
3519,ESTJ,ESTJ/c409deb699.jpg,ESTJ/c409deb699_face.jpg,0.8872931003570557,116,35,267,214,test
3520,ESTJ,ESTJ/c4b3c8b016.jpg,ESTJ/c4b3c8b016_face.jpg,0.8982880115509033,381,393,753,912,train
3521,ESTJ,ESTJ/c5da94f2d9.jpg,ESTJ/c5da94f2d9_face.jpg,0.8880212306976318,50,44,131,151,train
3522,ESTJ,ESTJ/c6969aeb1f.jpg,ESTJ/c6969aeb1f_face.jpg,0.8796331882476807,496,26,805,358,val
3523,ESTJ,ESTJ/c7a685a198.jpg,ESTJ/c7a685a198_face.jpg,0.8836004734039307,140,42,198,118,train
3524,ESTJ,ESTJ/c7fb231846.jpg,ESTJ/c7fb231846_face.jpg,0.8604732155799866,119,12,148,52,train
3525,ESTJ,ESTJ/c950d062b6.jpg,ESTJ/c950d062b6_face.jpg,0.8496019840240479,187,68,230,139,train
3526,ESTJ,ESTJ/c9bc6feabe.jpg,ESTJ/c9bc6feabe_face.jpg,0.9011738896369934,359,96,664,532,train
3527,ESTJ,ESTJ/ce96eaf65c.jpg,ESTJ/ce96eaf65c_face.jpg,0.8543775081634521,167,34,210,102,train
3528,ESTJ,ESTJ/ce9c6bbb4e.jpg,ESTJ/ce9c6bbb4e_face.jpg,0.9000385999679565,76,42,151,154,train
3529,ESTJ,ESTJ/cf032d5820.jpg,ESTJ/cf032d5820_face.jpg,0.8726276755332947,224,161,328,306,train
3530,ESTJ,ESTJ/cf1b57a4e0.jpg,ESTJ/cf1b57a4e0_face.jpg,0.8958738446235657,248,302,547,684,train
3531,ESTJ,ESTJ/d02ec7e26e.jpg,ESTJ/d02ec7e26e_face.jpg,0.7683985829353333,38,1,163,191,train
3532,ESTJ,ESTJ/d0354a8dac.jpg,ESTJ/d0354a8dac_face.jpg,0.8896204829216003,237,146,623,586,train
3533,ESTJ,ESTJ/d094ddaa84.jpg,ESTJ/d094ddaa84_face.jpg,0.895845890045166,81,21,131,89,train
3534,ESTJ,ESTJ/d0b67012f6.jpg,ESTJ/d0b67012f6_face.jpg,0.8983358144760132,58,52,123,138,train
3535,ESTJ,ESTJ/d10fa44f88.jpg,ESTJ/d10fa44f88_face.jpg,0.9102820754051208,297,248,630,704,train
3536,ESTJ,ESTJ/d1527c307b.jpg,ESTJ/d1527c307b_face.jpg,0.9056959748268129,44,33,129,158,train
3537,ESTJ,ESTJ/d1c92559a7.jpg,ESTJ/d1c92559a7_face.jpg,0.870660662651062,163,54,226,148,train
3538,ESTJ,ESTJ/d22646b9ab.jpg,ESTJ/d22646b9ab_face.jpg,0.90521240234375,36,41,153,189,train
3539,ESTJ,ESTJ/d231282e35.jpg,ESTJ/d231282e35_face.jpg,0.9059792757034302,149,160,355,432,train
3540,ESTJ,ESTJ/d2b59a847c.jpg,ESTJ/d2b59a847c_face.jpg,0.9237394332885742,88,15,168,156,train
3541,ESTJ,ESTJ/d2be3afdf5.jpg,ESTJ/d2be3afdf5_face.jpg,0.8772249817848206,651,63,813,283,train
3542,ESTJ,ESTJ/d2e65537d5.jpg,ESTJ/d2e65537d5_face.jpg,0.5544508695602417,67,107,197,257,val
3543,ESTJ,ESTJ/d34f98297e.jpg,ESTJ/d34f98297e_face.jpg,0.9103478789329528,362,299,889,1044,train
3544,ESTJ,ESTJ/d3ecc780e0.jpg,ESTJ/d3ecc780e0_face.jpg,0.8896758556365967,49,37,126,131,train
3545,ESTJ,ESTJ/d5fe0cb7fe.jpg,ESTJ/d5fe0cb7fe_face.jpg,0.8822823166847229,58,33,111,109,train
3546,ESTJ,ESTJ/d6506df11a.jpg,ESTJ/d6506df11a_face.jpg,0.8844584226608276,240,125,407,334,val
3547,ESTJ,ESTJ/d6e709e735.jpg,ESTJ/d6e709e735_face.jpg,0.8580268621444702,63,27,100,80,train
3548,ESTJ,ESTJ/d7c698b006.jpg,ESTJ/d7c698b006_face.jpg,0.8897213935852051,462,275,703,602,train
3549,ESTJ,ESTJ/d8bfea4a4b.jpg,ESTJ/d8bfea4a4b_face.jpg,0.8936899304389954,40,39,101,123,train
3550,ESTJ,ESTJ/d8eaa6fa00.jpg,ESTJ/d8eaa6fa00_face.jpg,0.8802958130836487,145,28,194,94,train
3551,ESTJ,ESTJ/d9dda3e961.jpg,ESTJ/d9dda3e961_face.jpg,0.9158762693405152,315,182,928,977,train
3552,ESTJ,ESTJ/d9e02db05c.jpg,ESTJ/d9e02db05c_face.jpg,0.8845552206039429,1214,802,1891,1937,train
3553,ESTJ,ESTJ/da08449856.jpg,ESTJ/da08449856_face.jpg,0.9114434123039246,41,44,152,193,train
3554,ESTJ,ESTJ/da8329b3cf.jpg,ESTJ/da8329b3cf_face.jpg,0.6052379012107849,1017,186,1727,1094,train
3555,ESTJ,ESTJ/db262dbca3.jpg,ESTJ/db262dbca3_face.jpg,0.899826169013977,70,27,146,136,train
3556,ESTJ,ESTJ/dba955e92f.jpg,ESTJ/dba955e92f_face.jpg,0.9076384902000428,71,36,144,143,train
3557,ESTJ,ESTJ/dbb091384e.jpg,ESTJ/dbb091384e_face.jpg,0.877938449382782,58,92,280,397,test
3558,ESTJ,ESTJ/dd56919df6.jpg,ESTJ/dd56919df6_face.jpg,0.8405694961547852,653,846,728,948,train
3559,ESTJ,ESTJ/ddafe603f6.jpg,ESTJ/ddafe603f6_face.jpg,0.8908471465110779,125,52,289,259,train
3560,ESTJ,ESTJ/ddf3e3d25f.jpg,ESTJ/ddf3e3d25f_face.jpg,0.8607410192489624,342,145,799,627,val
3561,ESTJ,ESTJ/de307c57b8.jpg,ESTJ/de307c57b8_face.jpg,0.8965655565261841,69,38,133,130,train
3562,ESTJ,ESTJ/dfa8d4c334.jpg,ESTJ/dfa8d4c334_face.jpg,0.8988052606582642,78,29,153,131,train
3563,ESTJ,ESTJ/dfb4a45c6e.jpg,ESTJ/dfb4a45c6e_face.jpg,0.8537717461585999,73,18,110,63,train
3564,ESTJ,ESTJ/dfdfe55292.jpg,ESTJ/dfdfe55292_face.jpg,0.6844488382339478,67,42,143,122,train
3565,ESTJ,ESTJ/e02191d60c.jpg,ESTJ/e02191d60c_face.jpg,0.8999708890914917,215,134,354,334,test
3566,ESTJ,ESTJ/e049bc6449.jpg,ESTJ/e049bc6449_face.jpg,0.8550288677215576,91,23,143,106,train
3567,ESTJ,ESTJ/e0f8c7e674.jpg,ESTJ/e0f8c7e674_face.jpg,0.9015235304832458,76,30,131,114,train
3568,ESTJ,ESTJ/e110f91bb0.jpg,ESTJ/e110f91bb0_face.jpg,0.902415096759796,228,181,551,593,train
3569,ESTJ,ESTJ/e15fad5ce9.jpg,ESTJ/e15fad5ce9_face.jpg,0.9042492508888244,530,194,833,605,test
3570,ESTJ,ESTJ/e3a6b09758.jpg,ESTJ/e3a6b09758_face.jpg,0.900903582572937,139,72,268,261,train
3571,ESTJ,ESTJ/e418b49aca.jpg,ESTJ/e418b49aca_face.jpg,0.8642137050628662,167,59,237,154,train
3572,ESTJ,ESTJ/e4f1eea3ae.jpg,ESTJ/e4f1eea3ae_face.jpg,0.8927416801452637,75,30,124,104,train
3573,ESTJ,ESTJ/e53eebff86.jpg,ESTJ/e53eebff86_face.jpg,0.8953062891960144,376,87,604,423,train
3574,ESTJ,ESTJ/e56ce76b77.jpg,ESTJ/e56ce76b77_face.jpg,0.867725133895874,72,40,147,141,train
3575,ESTJ,ESTJ/e5934e3241.jpg,ESTJ/e5934e3241_face.jpg,0.9026976823806764,129,97,330,397,train
3576,ESTJ,ESTJ/e6eee15571.jpg,ESTJ/e6eee15571_face.jpg,0.879804790019989,66,73,124,157,train
3577,ESTJ,ESTJ/e814567025.jpg,ESTJ/e814567025_face.jpg,0.8985603451728821,70,33,127,119,train
3578,ESTJ,ESTJ/e86a287234.jpg,ESTJ/e86a287234_face.jpg,0.9048720002174376,524,165,791,527,val
3579,ESTJ,ESTJ/e890b7f3b1.jpg,ESTJ/e890b7f3b1_face.jpg,0.8893957138061523,348,111,491,294,train
3580,ESTJ,ESTJ/e8c4698419.jpg,ESTJ/e8c4698419_face.jpg,0.8729439377784729,381,274,607,633,train
3581,ESTJ,ESTJ/e906d090b5.jpg,ESTJ/e906d090b5_face.jpg,0.8732740879058838,64,19,151,129,train
3582,ESTJ,ESTJ/e94ab5af26.jpg,ESTJ/e94ab5af26_face.jpg,0.8750144839286804,61,34,114,100,train
3583,ESTJ,ESTJ/e96f6f8b88.jpg,ESTJ/e96f6f8b88_face.jpg,0.8936339616775513,323,66,455,249,train
3584,ESTJ,ESTJ/ea83aaf0d5.jpg,ESTJ/ea83aaf0d5_face.jpg,0.9293020367622375,75,88,282,391,train
3585,ESTJ,ESTJ/ea8a4822c1.jpg,ESTJ/ea8a4822c1_face.jpg,0.8662989139556885,153,140,390,383,train
3586,ESTJ,ESTJ/eb05ba9437.jpg,ESTJ/eb05ba9437_face.jpg,0.8582385182380676,44,4,95,85,train
3587,ESTJ,ESTJ/ebd56f550b.jpg,ESTJ/ebd56f550b_face.jpg,0.8688933849334717,158,159,706,831,train
3588,ESTJ,ESTJ/ebdfa0efc8.jpg,ESTJ/ebdfa0efc8_face.jpg,0.913528323173523,225,240,609,785,train
3589,ESTJ,ESTJ/ec013a3350.jpg,ESTJ/ec013a3350_face.jpg,0.90218585729599,285,124,502,458,train
3590,ESTJ,ESTJ/ec74408ea7.jpg,ESTJ/ec74408ea7_face.jpg,0.917371153831482,87,41,184,167,train
3591,ESTJ,ESTJ/ec766477b4.jpg,ESTJ/ec766477b4_face.jpg,0.9001465439796448,214,78,340,258,train
3592,ESTJ,ESTJ/eccbe16756.jpg,ESTJ/eccbe16756_face.jpg,0.884909451007843,150,44,209,122,train
3593,ESTJ,ESTJ/ed1ed6ad72.jpg,ESTJ/ed1ed6ad72_face.jpg,0.9185061454772948,64,83,341,462,test
3594,ESTJ,ESTJ/ed37806102.jpg,ESTJ/ed37806102_face.jpg,0.9004272222518921,370,99,583,439,val
3595,ESTJ,ESTJ/ee8a635065.jpg,ESTJ/ee8a635065_face.jpg,0.904607892036438,70,46,126,118,train
3596,ESTJ,ESTJ/eedd91e213.jpg,ESTJ/eedd91e213_face.jpg,0.9041357040405272,644,153,961,581,val
3597,ESTJ,ESTJ/efeb2521df.jpg,ESTJ/efeb2521df_face.jpg,0.8662903308868408,61,40,110,97,train
3598,ESTJ,ESTJ/f05ad4d1ce.jpg,ESTJ/f05ad4d1ce_face.jpg,0.9125971794128418,59,34,122,127,val
3599,ESTJ,ESTJ/f07d96e704.jpg,ESTJ/f07d96e704_face.jpg,0.8927698135375977,59,33,118,122,train
3600,ESTJ,ESTJ/f116a99562.jpg,ESTJ/f116a99562_face.jpg,0.7835989594459534,117,21,180,107,train
3601,ESTJ,ESTJ/f1daf1c741.jpg,ESTJ/f1daf1c741_face.jpg,0.8910855650901794,226,252,398,472,train
3602,ESTJ,ESTJ/f1ea94ef9f.jpg,ESTJ/f1ea94ef9f_face.jpg,0.8747377395629883,68,59,120,140,train
3603,ESTJ,ESTJ/f2aaf300e7.jpg,ESTJ/f2aaf300e7_face.jpg,0.8893014192581177,123,1,527,384,val
3604,ESTJ,ESTJ/f2eb09b3c4.jpg,ESTJ/f2eb09b3c4_face.jpg,0.8484753966331482,82,31,102,61,test
3605,ESTJ,ESTJ/f3c7dee5cf.jpg,ESTJ/f3c7dee5cf_face.jpg,0.8674662113189697,100,27,138,81,val
3606,ESTJ,ESTJ/f4dc1ddc2b.jpg,ESTJ/f4dc1ddc2b_face.jpg,0.8917739391326904,328,215,641,594,train
3607,ESTJ,ESTJ/f4fc5d6011.jpg,ESTJ/f4fc5d6011_face.jpg,0.903914749622345,333,151,615,537,train
3608,ESTJ,ESTJ/f57718dcad.jpg,ESTJ/f57718dcad_face.jpg,0.8982930183410645,46,65,145,208,val
3609,ESTJ,ESTJ/f68217d290.jpg,ESTJ/f68217d290_face.jpg,0.8336561322212219,778,619,952,862,train
3610,ESTJ,ESTJ/f8b8be4a67.jpg,ESTJ/f8b8be4a67_face.jpg,0.8822504281997681,69,41,133,119,train
3611,ESTJ,ESTJ/f928995116.jpg,ESTJ/f928995116_face.jpg,0.8906785845756531,378,80,547,307,val
3612,ESTJ,ESTJ/f9e0a594ce.jpg,ESTJ/f9e0a594ce_face.jpg,0.8765205144882202,46,56,133,196,train
3613,ESTJ,ESTJ/fa08e59d42.jpg,ESTJ/fa08e59d42_face.jpg,0.8589965105056763,245,122,385,300,train
3614,ESTJ,ESTJ/fa13207b8f.jpg,ESTJ/fa13207b8f_face.jpg,0.8972792625427246,176,71,289,233,train
3615,ESTJ,ESTJ/fb9396a7af.jpg,ESTJ/fb9396a7af_face.jpg,0.4599160254001617,108,87,268,221,train
3616,ESTJ,ESTJ/fbac6ef23e.jpg,ESTJ/fbac6ef23e_face.jpg,0.8987115621566772,215,98,353,299,train
3617,ESTJ,ESTJ/fc4a6447d6.jpg,ESTJ/fc4a6447d6_face.jpg,0.8945722579956055,69,99,297,442,train
3618,ESTJ,ESTJ/fcb4922a15.jpg,ESTJ/fcb4922a15_face.jpg,0.8857449889183044,520,307,756,625,train
3619,ESTJ,ESTJ/fcba472db1.jpg,ESTJ/fcba472db1_face.jpg,0.8896003365516663,75,27,124,99,test
3620,ESTJ,ESTJ/fd3e0f4424.jpg,ESTJ/fd3e0f4424_face.jpg,0.908225417137146,219,233,769,988,train
3621,ESTJ,ESTJ/fd4fb93c10.jpg,ESTJ/fd4fb93c10_face.jpg,0.8678375482559204,362,97,573,422,train
3622,ESTJ,ESTJ/fd9d846f55.jpg,ESTJ/fd9d846f55_face.jpg,0.9066152572631836,213,30,556,564,train
3623,ESTJ,ESTJ/fdd59f6d09.jpg,ESTJ/fdd59f6d09_face.jpg,0.9037013649940492,100,35,167,129,val
3624,ESTJ,ESTJ/fe14b6794b.jpg,ESTJ/fe14b6794b_face.jpg,0.9335116744041444,43,49,158,211,val
3625,ESTJ,ESTJ/fe8f3c7e19.jpg,ESTJ/fe8f3c7e19_face.jpg,0.8865164518356323,50,48,143,190,train
