id,name,four_letter,images_fetched,split
72942,Virgil van Dijk,ESTJ,4,train
9673,John Wayne,ESTJ,4,train
11964,Bette Davis,ESTJ,4,test
10151,Bill O'Reilly,ESTJ,4,train
17927,Megyn Kelly,ESTJ,4,train
49116,Courteney Cox,ESTJ,4,train
44046,Joe Bastianich,ESTJ,4,train
136652,Ceren Sungur,ESTJ,4,train
14948,Ann Coulter,ESTJ,4,train
29605,Melinda Gates,ESTJ,3,train
830134,Park Hanbin (EVNNE),ESTJ,4,test
509200,Eslen Delanogare,ESTJ,4,train
153275,Dave Ramsey,ESTJ,4,val
2224,Cindy Crawford,ESTJ,4,train
34022,Lucy Liu,ESTJ,3,train
33149,Kellyanne Conway,ESTJ,4,train
67505,Jorge Jesus,ESTJ,4,val
35749,Jimmy Butler,ESTJ,4,val
33502,Donald Trump Jr.,ESTJ,3,val
8825,Maria Sharapova,ESTJ,4,train
16350,El Chapo,ESTJ,4,train
50518,Luiz Carlos Alborghetti,ESTJ,4,train
48442,'Craque' Neto,ESTJ,4,test
62758,Michael Bisping,ESTJ,4,train
45953,Martha Stewart,ESTJ,4,test
14852,Tomi Lahren,ESTJ,3,train
158002,Karol Sevilla,ESTJ,4,train
19517,Richard Kuklinski,ESTJ,4,val
5646,Lindsey Graham,ESTJ,4,train
341,James Monroe,ESTJ,3,train
43,Peyton Manning,ESTJ,4,train
143661,Mehmet Yalçınkaya,ESTJ,3,val
33465,Amy Klobuchar,ESTJ,4,train
45153,Ratinho (Little Mouse),ESTJ,4,train
11669,Nikki Haley,ESTJ,4,train
203086,Ilya Varlamov,ESTJ,3,train
9645,Jenna Moreci,ESTJ,4,train
72933,Rachel Sheherazade,ESTJ,4,train
20559,"Scott Morrison ScoMo""""",ESTJ,3,val
29507,Katie Hopkins,ESTJ,4,train
94879,Bruno Fernandes,ESTJ,4,test
15886,Dean Martin,ESTJ,4,val
137077,Süleyman Soylu,ESTJ,4,train
64615,Risto Mejide,ESTJ,4,train
323,Grover Cleveland,ESTJ,4,val
207577,Gabriela Bailas (Física e Afins),ESTJ,4,train
27747,Katherine Heigl,ESTJ,4,train
8805,Steve Ballmer,ESTJ,3,train
49214,Joan Crawford,ESTJ,4,train
157048,Carlo Conti,ESTJ,4,train
19876,Donald Rumsfeld,ESTJ,2,train
106383,Diego Simeone,ESTJ,4,val
302614,Alessandra Celentano,ESTJ,3,train
11966,Dick Van Dyke,ESTJ,4,train
74191,Gary Neville,ESTJ,4,train
71841,Arturo Pérez Reverte,ESTJ,4,train
13165,Sean Hannity,ESTJ,4,train
227781,Yang Mi,ESTJ,4,train
129666,Halide Edip Adıvar,ESTJ,4,train
652,Tom Clancy,ESTJ,4,train
11585,Chris Christie,ESTJ,4,train
143382,Suge Knight,ESTJ,4,test
100930,Yolanda Hadid/Foster,ESTJ,4,train
46985,Sonia Sotomayor,ESTJ,3,val
136069,Philippe Etchebest,ESTJ,4,test
37473,Queen Letizia of Spain,ESTJ,4,train
257924,Jen Psaki,ESTJ,4,train
359666,Abu Ubaidah (أبو عبيدة),ESTJ,4,train
337,William Henry Harrison,ESTJ,4,train
43785,Roberto Justus,ESTJ,4,train
96657,Bartolo “Buddy” Valastro Jr.,ESTJ,3,train
15658,Laura Linney,ESTJ,4,train
2064,Nancy Grace,ESTJ,4,train
20087,Shirley Temple,ESTJ,4,train
34341,Takuya Kimura,ESTJ,4,train
297519,Young Don The Sauce God (Donald Hinds),ESTJ,4,val
227079,Cem Toker,ESTJ,4,train
146075,Maggie Cheung,ESTJ,4,train
54317,Frederick Winslow Taylor,ESTJ,3,train
33412,David Duke,ESTJ,4,train
88492,Antonio Conte,ESTJ,4,train
22570,Malcolm McDowell,ESTJ,4,val
48466,Luana Piovani,ESTJ,4,train
129651,Doğu Perinçek,ESTJ,4,train
252722,Kaja Godek,ESTJ,4,train
48754,Datena,ESTJ,4,train
154174,Angel Ganev,ESTJ,4,train
22637,Angela Lansbury,ESTJ,4,train
47951,Taís Araújo,ESTJ,4,train
23260,Stephanie McMahon,ESTJ,4,train
193223,Tati Quebra-Barraco,ESTJ,4,train
41441,Laura Bozzo,ESTJ,4,train
75077,Dieter Bohlen,ESTJ,4,val
151950,Christina Rocha,ESTJ,3,train
190510,Rudy Zerbi,ESTJ,4,train
20378,Tamerlan Tsarnaev,ESTJ,4,train
306627,Princess Mako of Japan,ESTJ,4,train
11707,Ron Perlman,ESTJ,3,test
141351,Cathy Newman,ESTJ,4,train
33123,Sarah Huckabee Sanders,ESTJ,3,val
160685,Alberto Chicote,ESTJ,4,train
33771,Bushido,ESTJ,3,train
133065,Jim Cornette,ESTJ,4,train
9679,Jenny McCarthy,ESTJ,4,train
49114,Rogério Ceni,ESTJ,4,train
48299,Joseph James DeAngelo (The Golden State Killer),ESTJ,4,train
14947,Laura Ingraham,ESTJ,4,train
33118,Jeanine Pirro,ESTJ,4,train
496623,Renat Agzamov,ESTJ,3,train
39819,Spechie,ESTJ,4,val
43786,Jay Cutler,ESTJ,3,train
116389,Naftali Bennett,ESTJ,3,train
149305,Mirtha Legrand,ESTJ,4,train
449080,Serena Carella,ESTJ,3,train
260980,Evandro Guedes,ESTJ,4,train
63087,Saagar Enjeti,ESTJ,4,train
36090,John Bolton,ESTJ,4,train
202847,Kinga Spyra (Blondynki Też Grają),ESTJ,3,train
436675,Logan (Matemática em Evidência),ESTJ,4,train
531649,Maryam Amirjalali,ESTJ,4,test
124113,Fabio Akita,ESTJ,4,train
95261,Iliza Schlesinger,ESTJ,4,test
458974,陈睿 (Chen Rui),ESTJ,4,train
280859,"Jacob Rothschild, 4th Baron Rothschild",ESTJ,3,train
119390,Peter R. de Vries,ESTJ,4,train
496626,Konstantin Ivlev,ESTJ,4,train
22613,Kiefer Sutherland,ESTJ,4,train
124039,Giovanni Storti,ESTJ,4,train
344864,Burcu Özberk,ESTJ,4,train
61173,Leah Remini,ESTJ,3,test
35888,Kelsey Grammer,ESTJ,4,train
39363,Gennaro Gattuso,ESTJ,4,train
144185,Brandi Love,ESTJ,4,test
268353,Feyza Altun,ESTJ,4,test
67210,Sean Spicer,ESTJ,4,train
33688,Adam Schiff,ESTJ,3,test
87812,Robert Irvine,ESTJ,4,train
136783,Jinny (Secret Number),ESTJ,3,train
138578,Kim Junsu,ESTJ,4,train
123350,Canan Karatay,ESTJ,4,train
49506,Joe Jackson,ESTJ,4,train
30446,Jeremy Kyle,ESTJ,4,train
194804,Stephanie Lazarus,ESTJ,4,train
283847,Irma Grese,ESTJ,3,train
2709,Marcus Lemonis,ESTJ,4,train
165137,Winnie Harlow,ESTJ,4,test
33222,Rocky Marciano,ESTJ,4,test
351178,Señor Santo (El Santo de MIGALA),ESTJ,4,test
121853,Al Ghazali,ESTJ,4,test
449,Donald Trump,ESTP,4,train
14643,Amber Heard,ESTP,4,train
96,Tom Cruise,ESTP,4,val
25003,Kylian Mbappé,ESTP,4,train
152870,Jake (ENHYPEN),ESTP,4,test
1001,Angelina Jolie,ESTP,4,val
1861,Dwayne “The Rock” Johnson,ESTP,4,train
26714,"Yuqi, (G)I-DLE",ESTP,4,train
28433,Seo Changbin (Stray Kids),ESTP,4,train
6865,Conor McGregor,ESTP,4,test
71,George W. Bush,ESTP,4,test
9715,Richard Ramirez,ESTP,4,train
1585,Zlatan Ibrahimovic,ESTP,4,test
42437,Jeffrey Epstein,ESTP,4,train
1733,Alfred Hitchcock,ESTP,4,train
24936,Chenle (NCT),ESTP,3,train
24934,Yuta (NCT),ESTP,4,val
24935,Lucas,ESTP,4,train
11078,Diego Maradona,ESTP,4,train
6309,Ernest Hemingway,ESTP,4,train
321,Theodore Roosevelt,ESTP,4,train
1034,Chris Hemsworth,ESTP,4,train
9737,Jason Momoa,ESTP,4,train
20614,YeoJin (Loossemble),ESTP,4,train
211788,Keeho (P1Harmony),ESTP,4,test
5223,Pablo Escobar,ESTP,4,train
24813,Yujin (IVE),ESTP,4,train
779,Ben Affleck,ESTP,4,train
7101,Novak Djokovic,ESTP,4,train
1745,Mila Kunis,ESTP,4,train
24685,Danilo Gentili,ESTP,4,train
31966,Moonbyul (MAMAMOO),ESTP,4,train
29442,Oscar Isaac,ESTP,3,train
239155,Chris Bumstead (cbum),ESTP,4,train
610,Samuel L. Jackson,ESTP,4,train
1519,Stephen Curry,ESTP,4,train
140821,BarryTube,ESTP,3,train
10299,HowToBasic,ESTP,4,test
311,Lyndon B. Johnson,ESTP,4,train
29784,CL,ESTP,4,train
15255,Sergio Ramos,ESTP,4,train
2704,Jack Nicholson,ESTP,4,train
8946,BamBam (GOT7),ESTP,4,train
11599,Anthony Mackie,ESTP,4,train
31901,Minhyuk (MONSTA X),ESTP,4,train
8847,Kevin Spacey,ESTP,3,train
1000,Sir Arthur Conan Doyle,ESTP,3,train
195197,Sungchan (RIIZE),ESTP,4,train
11079,Pelé,ESTP,4,val
4145,Al Capone,ESTP,4,train
20437,Mark Cuban,ESTP,3,train
10150,Cenk Uygur,ESTP,3,train
3068,Charlie Sheen,ESTP,4,train
33195,"Prince Philip, Duke of Edinburgh",ESTP,3,train
15382,Gerard Piqué,ESTP,4,train
355587,"Emiliano Dibu"" Martínez""",ESTP,4,train
36868,Luísa Sonza,ESTP,3,train
64152,Deddy Corbuzier,ESTP,4,train
15958,Silvio Santos (Senor Abravanel),ESTP,4,train
339,Andrew Jackson,ESTP,4,val
9109,Jon Bernthal,ESTP,4,train
574609,Yevgeny Prigozhin,ESTP,4,train
57935,Aisha (EVERGLOW),ESTP,4,train
13051,Mark Wahlberg,ESTP,3,train
50206,"Camilla, Queen of the United Kingdom",ESTP,4,train
2188,John McCain,ESTP,4,train
28677,Hyoyeon (SNSD),ESTP,4,val
35640,Caleb McLaughlin,ESTP,4,train
11998,Eddie Murphy,ESTP,4,train
3227,Idris Elba,ESTP,3,train
26956,SinB (GFRIEND/VIVIZ),ESTP,2,val
127693,Ramez Galal,ESTP,3,test
120604,Jay Park,ESTP,3,train
5091,O.J. Simpson,ESTP,4,train
447575,Sean Strickland,ESTP,4,train
318387,Sedat Peker,ESTP,4,train
316238,Rosa Chemical,ESTP,4,train
8719,"Stone Cold"" Steve Austin""",ESTP,4,train
78112,Everson Zoio,ESTP,4,train
332481,Ebrar Karakurt,ESTP,3,test
20287,Milla Jovovich,ESTP,4,test
16697,KJ Apa,ESTP,4,val
128163,Any Gabrielly (Now United),ESTP,4,train
30199,Brenton Tarrant,ESTP,4,train
68767,Cem Uzan,ESTP,4,train
56617,Robert Kiyosaki,ESTP,4,train
161091,Monday (Weeekly),ESTP,4,train
214683,Juliana Caetano (Bonde do Forró),ESTP,4,train
21598,Lee Seung-hyun (Seungri),ESTP,4,train
240838,Rhea Ripley,ESTP,4,val
276609,DK,ESTP,2,val
41810,Rafinha Bastos,ESTP,4,train
280018,Yan Lapotkov (Toples),ESTP,3,train
9840,Jordan Belfort,ESTP,3,train
62640,William Jonathan Lenney (WillNE),ESTP,4,train
14298,Alexa Bliss,ESTP,4,train
48962,Dale Carnegie,ESTP,3,train
20434,Alexandra Daddario,ESTP,4,test
37912,Nick Kyrgios,ESTP,4,train
47400,Andressa Urach,ESTP,4,train
364151,Rayssa Leal,ESTP,4,train
3151,Matt LeBlanc,ESTP,4,train
198041,Khamzat Chimaev,ESTP,4,train
6846,Hassan Rouhani,ESTP,4,train
339847,Mehdi Taremi,ESTP,3,train
68895,Yeo Hwanwoong (ONEUS),ESTP,4,train
29246,Marlene Dietrich,ESTP,4,train
318,Warren G. Harding,ESTP,4,train
319175,Kanika Batra,ESTP,3,train
94823,Sikêra Júnior,ESTP,4,train
143659,Somer Sivrioğlu,ESTP,3,train
12475,Salman Khan,ESTP,4,train
140000,Lil Masti (Aniela Bogusz),ESTP,4,train
157766,Filipe Ret,ESTP,4,train
142899,Chaeyoung (fromis_9),ESTP,4,train
16070,Daddy Yankee,ESTP,4,train
629706,Cho Gue-sung,ESTP,4,train
1097578,Nicholas Stewart (Jynxzi),ESTP,4,test
152153,Wojciech Cejrowski,ESTP,4,train
97190,Taylor Lautner,ESTP,4,train
25381,Gong Jiho (OH MY GIRL),ESTP,4,train
18595,Ha Sungwoon,ESTP,4,train
52426,Joalin Loukamaa,ESTP,3,train
433174,Ohm Pawat Chittsawangdee,ESTP,4,train
161454,"Prince Andrew, Duke of York",ESTP,3,train
7496,Karla Homolka,ESTP,4,train
29860,Lucille Ball,ESTP,4,train
107703,Francisco Lachowski,ESTP,4,train
433,William Shatner,ESTP,4,train
685,Jay Leno,ESTP,2,train
298383,Nusret Gökçe (Salt Bae),ESTP,4,val
183449,Hasan Can Kaya,ESTP,4,train
118226,Fatih Terim,ESTP,4,test
167804,Anushka Sharma,ESTP,4,train
131506,Oliver Phelps,ESTP,4,train
44704,Dean Norris,ESTP,3,train
22503,Guy Ritchie,ESTP,4,train
146961,Colby Covington,ESTP,4,train
43930,Hyolyn (SISTAR),ESTP,4,train
512474,Bada Lee (choreographer),ESTP,4,train
34539,Gerard Butler,ESTP,3,train
11699,Gérard Depardieu,ESTP,4,val
282720,Nastya Ivleeva,ESTP,4,train
72485,Jorge Masvidal,ESTP,4,train
19422,Judi Dench,ESTP,3,train
19305,Ashley Benson,ESTP,4,val
48610,Dennis Hopper,ESTP,4,train
34007,Bernie Madoff,ESTP,4,train
9002,"Eddie The Beast"" Hall""",ESTP,4,val
121891,Aras Bulut İynemli,ESTP,4,train
144861,Can Yaman,ESTP,3,val
119923,Kim Taeyoung (CRAVITY),ESTP,4,train
18648,Shindong (Super Junior),ESTP,4,train
390890,İrem Derici,ESTP,4,val
229122,Moria Casán,ESTP,3,train
331,James Buchanan,ESTP,4,train
33444,Tim Allen,ESTP,4,train
148434,Daniel Alves,ESTP,4,train
71297,Yeonjung (WJSN),ESTP,3,train
137133,Khontkar,ESTP,4,train
44561,Rumiko Takahashi,ESTP,3,train
14709,Ali Wong,ESTP,3,train
49423,MC Carol,ESTP,3,val
12140,Ilhoon,ESTP,4,train
73972,Mohammad Reza Golzar,ESTP,4,test
282737,Theo Becker,ESTP,4,test
30987,Edge,ESTP,4,train
8718,"Macho Man"" Randy Savage""",ESTP,4,train
48641,Travis Willingham,ESTP,4,test
48587,Romário,ESTP,4,train
31907,Byeongkwan (A.C.E),ESTP,4,train
103859,Peniel (BTOB),ESTP,4,test
474198,Shane Gillis,ESTP,4,train
20849,Michelle Rodriguez,ESTP,4,val
2289,Bernard Tapie,ESTP,4,train
199438,Grant Cardone,ESTP,4,train
133911,Dawon (SF9),ESTP,4,train
11698,Vincent Cassel,ESTP,4,test
53648,Karl Urban,ESTP,4,test
11186,Asuka,ESTP,4,val
181210,Finn Wittrock,ESTP,4,val
9714,Paul Bernardo,ESTP,3,train
335618,Maxim Martsinkevich (Tesak),ESTP,4,train
24454,Bobby Flay,ESTP,4,train
45411,Lee Hangyul (BAE173),ESTP,4,train
66026,Salmo (Maurizio Pisciottu),ESTP,4,train
102646,Kleber Bambam,ESTP,3,train
347672,Kevin Levrone,ESTP,3,train
332153,Afra Saraçoğlu,ESTP,3,test
193893,Isabella Yun-Mi Guzmán,ESTP,4,train
41827,Matt Gaetz,ESTP,4,train
149978,Trueno,ESTP,4,train
126618,Susana Vieira,ESTP,4,train
120343,Maxwell Jacob Friedman,ESTP,4,train
125552,Nego do Borel,ESTP,4,test
136876,Cody Christian,ESTP,4,train
321643,Sergey Goroshko,ESTP,4,train
273970,Luis Enrique,ESTP,4,train
34800,Eli Roth,ESTP,4,train
131473,Jangjun (Golden Child),ESTP,4,train
10291,Zendaya,INFJ,4,train
537,J. K. Rowling,INFJ,4,train
11071,Jordan Peterson,INFJ,4,train
4244,RM (BTS),INFJ,4,train
24987,Osamu Dazai,INFJ,4,train
11589,Fyodor Dostoyevsky,INFJ,4,train
12809,Mina (TWICE),INFJ,4,train
1024,Benedict Cumberbatch,INFJ,4,train
152868,Heeseung (ENHYPEN),INFJ,4,train
20289,Rooney Mara,INFJ,4,train
430014,Rei (IVE),INFJ,4,train
4778,River Phoenix,INFJ,4,train
130,Mel Gibson,INFJ,4,train
1021,Cate Blanchett,INFJ,4,train
11594,Leo Tolstoy,INFJ,4,train
26960,Cha Eunwoo (ASTRO),INFJ,4,test
6258,Nicole Kidman,INFJ,3,train
20621,Yves,INFJ,3,val
343,Thomas Jefferson,INFJ,4,val
3262,Dante Alighieri,INFJ,4,train
1755,Al Pacino,INFJ,4,train
1020,Agatha Christie,INFJ,4,train
5790,Daniel Howell,INFJ,4,train
31869,Hongjoong (ATEEZ),INFJ,4,train
146666,Lex Fridman,INFJ,4,train
2717,Osama Bin Laden,INFJ,4,train
6272,Emily Dickinson,INFJ,4,train
3264,Hermann Hesse,INFJ,4,train
297842,Ethan Torchio,INFJ,3,train
31945,Dami (DREAMCATCHER),INFJ,4,val
92766,Tamino,INFJ,4,train
8941,"JAY B JB"" (GOT7)""",INFJ,4,train
39109,Penn Badgley,INFJ,4,train
11298,Jodi Arias,INFJ,4,test
35793,Kentaro Miura,INFJ,4,test
11398,Andrei Tarkovsky,INFJ,4,train
43997,Xiaojun (WayV) (NCT),INFJ,3,test
454819,JINI (NMIXX),INFJ,4,train
9852,Viggo Mortensen,INFJ,4,train
33024,Yukio Mishima,INFJ,4,train
44241,Gong Yoo,INFJ,4,train
297723,Kim Jiwoong (ZEROBASEONE),INFJ,3,val
36551,Song Hye-kyo,INFJ,3,train
3010,Alan Rickman,INFJ,4,train
13086,Edward Norton,INFJ,4,train
35216,Claudio Naranjo,INFJ,4,train
87681,肖战 Xiao Zhan/Sean Xiao,INFJ,3,train
16720,Rosamund Pike,INFJ,3,test
27558,Hani (EXID),INFJ,3,val
56271,Aishwarya Rai,INFJ,2,train
4451,Niels Bohr,INFJ,4,train
11596,Mary Shelley,INFJ,4,train
3269,James Joyce,INFJ,3,train
4266,Srinivasa Ramanujan,INFJ,3,train
23477,Adrien Brody,INFJ,4,train
9052,Daniel Day-Lewis,INFJ,4,train
12333,Amy Adams,INFJ,3,train
147581,Seo Ye-ji,INFJ,3,train
11395,Ingmar Bergman,INFJ,4,train
12662,Luka Modrić,INFJ,4,test
26955,Yuju (GFRIEND),INFJ,4,train
27028,Jane Goodall,INFJ,3,train
19843,Paul Dano,INFJ,3,train
35121,Bridgit Mendler,INFJ,4,train
49538,Jacob (The Boyz),INFJ,3,test
1023,Carey Mulligan,INFJ,4,test
45427,Kohei Horikoshi,INFJ,4,train
432,Liam Neeson,INFJ,4,train
20268,Tilda Swinton,INFJ,4,train
44242,Park Seo-joon,INFJ,4,train
42284,Naoki Urasawa,INFJ,4,train
106793,Beren Saat,INFJ,4,train
242621,Shay Rudolph,INFJ,3,train
407747,Heo Sung-tae,INFJ,4,test
23933,Gustav Mahler,INFJ,4,train
35763,Aamir Khan,INFJ,4,test
211513,Pedri,INFJ,4,train
10208,Roman Polański,INFJ,4,train
35211,Jo Yuri,INFJ,4,train
19576,Cody Fern,INFJ,4,val
34193,Park Bo-gum,INFJ,4,val
43734,Onew (SHINee),INFJ,4,train
43199,Makoto Shinkai,INFJ,4,train
26057,Katharine Cook Briggs,INFJ,4,train
12407,Akira Kurosawa,INFJ,4,train
26386,Bang Yedam,INFJ,4,train
29209,Titanic Sinclair,INFJ,4,train
24986,Sui Ishida,INFJ,4,train
26094,Daniil Medvedev,INFJ,2,train
11553,Marina Abramovic,INFJ,4,train
6397,Charlotte Brontë,INFJ,4,train
1061,Wentworth Miller,INFJ,4,train
216888,Anna Shcherbakova,INFJ,3,val
14726,Georges St-Pierre,INFJ,4,train
11519,Darren Aronofsky,INFJ,4,train
52762,Belchior,INFJ,3,train
22145,Simon Sinek,INFJ,1,train
34966,Johannes Kepler,INFJ,4,train
3816,Zoe Saldaña,INFJ,4,train
239238,Kafka Asagiri,INFJ,3,val
26314,Dominic Panganiban (Domics),INFJ,4,train
73296,Gabor Maté,INFJ,3,train
211793,Jongseob (P1Harmony),INFJ,3,train
29157,Louis Pasteur,INFJ,4,train
3274,Werner Herzog,INFJ,4,train
134630,Joseph Campbell,INFJ,3,train
45096,Chico Buarque,INFJ,4,train
28277,Kate Beckinsale,INFJ,4,train
163751,Mahmoud Darwish,INFJ,4,train
51071,Terence McKenna,INFJ,3,test
46646,Florence Nightingale,INFJ,4,train
47508,Maudy Ayunda,INFJ,3,train
20950,Jaeden Martell,INFJ,4,train
1022,Michelle Pfeiffer,INFJ,4,test
20269,Julie Andrews,INFJ,4,val
23603,Aaron Taylor-Johnson,INFJ,4,train
44733,Will Poulter,INFJ,3,train
11593,William Faulkner,INFJ,3,train
9713,Dennis Nilsen,INFJ,4,train
11440,Ang Lee,INFJ,4,train
113877,Park Hyung-sik (ZE:A),INFJ,4,test
10028,Eleanor Roosevelt,INFJ,4,val
11458,Terrence Malick,INFJ,4,val
357750,Taylor Russell,INFJ,4,train
509962,Amirali Nabavian,INFJ,3,train
124704,Salman Khan,INFJ,4,train
44235,Park Yeon-mi,INFJ,4,train
21860,Tobias Jens Forge,INFJ,4,train
108691,Grant Sanderson (3Blue1Brown),INFJ,4,test
83806,Loreen,INFJ,3,test
11625,Margaret Atwood,INFJ,4,test
272798,Johnny Harris,INFJ,4,train
19524,Seung-Hui Cho,INFJ,4,train
16756,Jeremy Irons,INFJ,3,train
6485,Evangeline Lilly,INFJ,4,train
38590,Hiromu Arakawa,INFJ,4,val
60342,Hiroshi Kamiya,INFJ,4,train
116343,Jung Hae In,INFJ,4,train
22509,David Schwimmer,INFJ,4,train
129331,Franco Battiato,INFJ,4,train
11709,John Williams,INFJ,4,train
305828,Freddy Carter,INFJ,3,train
107088,Khalil Gibran,INFJ,4,val
5900,Pekka-Eric Auvinen,INFJ,4,train
16741,Jenna Coleman,INFJ,4,train
9993,Javier Bardem,INFJ,4,train
34961,Henri Poincaré,INFJ,4,train
35321,Robert Sapolsky,INFJ,4,test
75855,Leigh Bardugo,INFJ,4,train
99830,Maria De Filippi,INFJ,4,test
130331,Paul Mescal,INFJ,4,val
15848,Phil Jackson,INFJ,4,train
19092,Felix Mendelssohn,INFJ,4,train
44048,Ferdowsi,INFJ,4,train
105141,Dane Dehaan,INFJ,4,test
25279,Sundar Pichai,INFJ,4,train
252944,José Luis H. (El Hobbit de MIGALA),INFJ,4,train
34344,Kana Hanazawa,INFJ,4,train
9802,Vera Farmiga,INFJ,4,val
118711,Ahmed Khaled Tawfik,INFJ,4,train
141203,Natalia Lafourcade,INFJ,3,train
25492,Rebecca Ferguson,INFJ,4,test
155635,Mikel Arteta,INFJ,4,train
45415,Seungwoo (VICTON),INFJ,4,train
56284,Park Shin-hye,INFJ,4,train
65731,James Gandolfini,INFJ,3,train
11304,Maria Callas,INFJ,4,train
10375,Sevdaliza,INFJ,3,train
145325,Jay Shetty,INFJ,3,val
33260,Anthony Joshua,INFJ,4,train
74062,Charlie Cox,INFJ,4,train
5467,Jim Caviezel,INFJ,4,train
18650,Yesung (Super Junior),INFJ,4,train
111274,Hyun Bin,INFJ,3,train
6298,St Hildegard von Bingen,INFJ,4,train
11592,John Steinbeck,INFJ,4,train
66052,Sōma Saitō,INFJ,3,train
301130,Mete Gazoz,INFJ,4,train
11534,Krzysztof Kieślowski,INFJ,4,train
35904,Ingrid Bergman,INFJ,4,train
412823,Cho Yi-Hyun,INFJ,4,train
29454,Derren Brown,INFJ,4,train
48655,Fernanda Montenegro,INFJ,4,train
49108,Josh Radnor,INFJ,3,train
52799,Pedro Bial,INFJ,3,train
136746,Georg Cantor,INFJ,4,train
160693,Justin H. Min,INFJ,4,train
9893,Richard Gere,INFJ,4,train
142434,So Junghwan (TREASURE),INFJ,4,train
846891,Ruka (BABYMONSTER),INFJ,4,val
22976,PJ Liguori (KickThePj),INFJ,4,val
58585,Maki Horikita,INFJ,4,val
11517,Richard Linklater,INFJ,4,train
17586,Gemma Chan,INFJ,4,train
14151,Masaki Suda,INFJ,4,train
16791,Brit Marling,INFJ,4,train
56514,Ludovico Einaudi,INFJ,4,train
130916,Natty (KISS OF LIFE),INFJ,4,train
71414,Peter Capaldi,INFJ,3,train
34161,Elisabeth Moss,INFJ,4,train
608,Johnny Depp,INFP,4,train
2484,Keanu Reeves,INFP,4,train
16722,Timothée Chalamet,INFP,4,train
13532,AURORA,INFP,2,train
9183,Robert Pattinson,INFP,4,test
20601,Son Chaeyoung (TWICE),INFP,4,train
24835,IU,INFP,4,train
8911,Franz Kafka,INFP,4,train
2111,Björk,INFP,4,val
7741,Hayao Miyazaki,INFP,4,train
961,Andrew Garfield,INFP,4,train
958,Edgar Allan Poe,INFP,4,train
760,Tom Hiddleston,INFP,4,train
776,William Shakespeare,INFP,4,train
3265,Sylvia Plath,INFP,3,train
9726,Joaquin Phoenix,INFP,4,train
9034,Clarice Lispector,INFP,4,train
14042,Jaiden Dittfach (Jaiden Animations),INFP,4,train
671,J. R. R. Tolkien,INFP,4,train
3031,David Lynch,INFP,4,test
1734,Tim Burton,INFP,4,train
962,Heath Ledger,INFP,4,train
6473,Winona Ryder,INFP,4,train
954,George Orwell,INFP,2,test
10031,Kate Bush,INFP,3,train
20618,JinSoul (ARTMS),INFP,3,train
27346,Evan Peters,INFP,4,val
9260,Adam Driver,INFP,4,train
44698,Jamie Campbell-Bower,INFP,4,train
36085,Junji Ito,INFP,3,train
17508,Victoria Pedretti,INFP,4,train
1897,Stephen Colbert,INFP,4,train
24930,Jisung (NCT),INFP,4,train
461,Julia Roberts,INFP,4,test
6459,Marlon Brando,INFP,4,train
5898,Dylan Klebold,INFP,4,train
16253,Fred Rogers †,INFP,4,val
33904,Stromae,INFP,3,train
40426,Germán Garmendia,INFP,4,train
1572,George Lucas,INFP,4,train
4979,Andy Warhol,INFP,3,train
3263,Haruki Murakami,INFP,4,val
505852,Joseph Quinn,INFP,4,train
5672,Pyotr Ilyich Tchaikovsky,INFP,4,train
35184,Lily Ki (LilyPichu),INFP,4,train
24922,Winwin (WayV) (NCT),INFP,4,test
956,Virginia Woolf,INFP,4,val
16610,Evanna Lynch,INFP,4,test
236045,Hwang In-Yeop,INFP,4,train
20267,Mia Goth,INFP,4,test
24968,Jun (SEVENTEEN),INFP,4,train
25515,Chadwick Boseman,INFP,4,train
1515,John Green,INFP,3,train
6763,Wes Anderson,INFP,4,train
84299,Jacob Elordi,INFP,3,train
36754,Rumi,INFP,4,train
142708,Lu Xun,INFP,3,train
42782,Yuka Takaoka,INFP,4,train
30208,Cindy Kimberly,INFP,4,train
28470,Tobey Maguire,INFP,4,train
24944,Naomi Osaka,INFP,4,train
960,Nicolas Cage,INFP,4,train
4170,Joseph Gordon-Levitt,INFP,4,train
1736,Guillermo del Toro,INFP,4,train
11727,Neil Gaiman,INFP,4,val
42827,Maya Hawke,INFP,4,train
6310,Charles Baudelaire,INFP,4,train
11520,Bong Joon-ho,INFP,4,train
21388,B.I / Kim Hanbin,INFP,4,train
34933,"Zhang Yixing Lay"" (EXO)""",INFP,4,train
35819,Hideaki Anno,INFP,4,train
18591,Park Jihoon,INFP,4,train
1069,Louis C.K.,INFP,4,train
29570,Brian Cox,INFP,4,train
14152,Kento Yamazaki,INFP,4,train
31954,Handong (DREAMCATCHER),INFP,4,val
75886,Bladee,INFP,3,train
24932,Taeil (NCT),INFP,4,train
38555,Satoshi Kon,INFP,4,train
21595,T.O.P (BIGBANG),INFP,4,train
3270,Antoine de Saint-Exupéry,INFP,4,val
11655,Denis Villeneuve,INFP,4,train
159133,"Infanta Leonor, Princess of Asturias",INFP,4,train
26393,Asahi (TREASURE),INFP,4,train
21546,Rebecca Sugar,INFP,4,train
3271,Rainer Maria Rilke,INFP,4,train
6405,Eddie Redmayne,INFP,3,train
6248,Henry David Thoreau,INFP,4,train
24097,Jude Law,INFP,4,test
959,Hans Christian Andersen,INFP,4,train
42891,Younghoon (The Boyz),INFP,2,train
